Customer ID,Number of Orders Lifetime,Revenue Amount Lifetime,Art.com Flag
11088158,1,$12.98,N
11088344,1,$19.38,N
11088364,1,$19.99,N
11088434,1,$26.98,N
11088572,1,$27.98,N
11088774,1,$89.73,N
11088870,1,$22.58,N
11088885,1,$75.94,N
11088965,1,$18.73,N
11089058,1,$21.53,N
11089061,1,$25.15,N
11089067,1,$292.44,N
11089206,1,$129.26,N
11089491,2,$48.76,Y
11089532,4,$827.66,N
11089652,1,$16.96,N
11089679,1,$367.70,N
11089887,1,$123.92,N
11089963,1,$44.99,N
11090018,1,$19.96,N
11090298,1,$191.98,N
11090355,1,$24.23,N
11090396,1,$45.89,N
11090476,1,$99.76,N
11090486,3,$838.68,N
11090499,1,$59.99,N
11090847,1,$27.91,N
11090870,1,$47.92,N
11090876,2,$77.98,N
11090990,1,$17.98,N
11091081,1,$18.58,N
11091100,1,$555.92,N
11091693,2,$151.16,Y
11092044,1,$57.94,N
11092161,1,$10.98,N
11092323,1,$20.92,N
11092351,1,$28.98,N
11092539,1,$22.48,N
11093155,1,$25.98,N
11093255,1,$25.98,N
11093288,1,$210.98,N
11093397,1,$12.48,N
11093620,1,$33.62,N
11093731,2,$156.96,Y
11093796,1,$26.98,N
11093810,18,$580.22,N
11093868,1,$19.38,N
11093888,1,$14.98,N
11094039,1,$51.67,N
11094056,1,$14.98,N
11094106,3,$237.17,N
11094179,1,$24.98,N
11094509,1,$60.98,N
11094598,1,$163.56,N
11094634,2,$30.00,N
11094917,1,$41.73,N
11095008,1,$32.98,N
11095029,1,$14.08,N
11095190,1,$16.17,N
11095477,1,$29.48,N
11095508,2,$77.15,N
11095821,1,$11.38,N
11095908,3,$402.75,N
11096098,1,$166.50,N
11096124,1,$65.00,N
11096731,1,$29.38,N
11096745,2,$83.43,N
11097072,1,$22.48,N
11097096,1,$10.58,N
11097100,2,$289.92,N
11097193,1,$49.72,N
11097197,1,$33.97,N
11097202,5,$302.38,Y
11097574,2,$60.98,N
11097676,1,$14.08,N
11097900,1,$25.03,N
11097926,1,$21.36,N
11097962,2,$119.96,N
11098040,1,$25.98,N
11098045,2,$78.75,N
11098121,1,$84.72,N
11098330,2,$118.68,N
11098672,3,$64.11,N
11098861,1,$59.80,N
11099146,2,$171.23,N
11099217,1,$31.92,N
11099391,1,$73.98,N
11099450,1,$73.65,N
11099521,1,$64.98,N
11099774,1,$163.92,N
11099789,1,$55.69,N
11099951,2,$178.96,N
11100063,1,$16.03,N
11100141,1,$41.97,N
11100236,1,$236.32,N
11100243,8,$834.03,N
11100316,2,$31.46,N
11100604,2,$29.15,N
11100685,1,$44.17,N
11100718,1,$63.92,N
11100798,1,$20.37,N
11101032,1,$26.43,N
11101074,1,$29.48,N
11101308,1,$22.21,N
11101348,1,$80.44,N
11101640,1,$15.38,N
11102014,1,$20.98,N
11102043,2,$66.35,N
11102056,1,$27.41,N
11102060,1,$32.88,N
11102221,1,$183.98,N
11102497,3,$130.13,N
11103154,1,$33.92,N
11103347,1,$69.88,N
11103396,1,$20.91,N
11103675,1,$31.95,N
11103784,1,$23.70,N
11103796,1,$21.64,N
11103855,3,$74.91,N
11104101,1,$20.98,N
11104174,1,$389.71,N
11104278,1,$44.97,N
11104335,1,$37.49,N
11104359,1,$71.94,N
11104439,1,$9.99,N
11104456,1,$188.98,N
11104833,1,$21.23,N
11104910,4,$143.76,N
11105297,1,$45.00,N
11105301,1,$78.94,N
11105395,1,$40.47,N
11105792,2,$87.95,N
11105924,1,$31.98,N
11105967,1,$34.98,N
11106140,2,$126.66,N
11106152,2,$138.98,Y
11106329,2,$249.32,N
11106640,1,$34.98,N
11106759,1,$32.97,N
11106865,2,$112.00,N
11107026,2,$158.76,N
11107230,1,$32.97,N
11107476,1,$36.84,N
11107857,1,$50.58,N
11108131,1,$362.90,N
11108150,1,$11.98,N
11108281,1,$21.36,N
11108313,1,$12.78,N
11108324,1,$147.92,N
11108830,2,$90.16,N
11108895,1,$14.08,N
11108918,1,$19.98,N
11109009,1,$40.94,N
11109194,1,$15.18,N
11109381,2,$45.94,N
11109809,1,$18.18,N
11109831,1,$35.96,N
11110040,1,$178.46,N
11110298,2,$447.95,N
11110536,1,$28.98,N
11110604,3,$214.88,N
11110810,1,$15.38,N
11110935,1,$11.58,N
11111084,1,$69.98,N
11111136,2,$29.69,N
11111346,2,$48.61,N
11111480,3,$168.84,Y
11111499,1,$35.70,N
11111583,2,$37.64,N
11111701,1,$58.48,N
11111769,1,$32.98,N
11111786,1,$68.20,N
11111947,1,$195.96,N
11111974,1,$317.98,N
11112373,2,$119.92,N
11112391,1,$374.96,N
11112608,1,$19.38,N
11113014,1,$24.98,N
11113131,1,$38.96,N
11113348,1,$22.58,N
11113415,1,$27.41,N
11113869,1,$52.98,N
11114069,1,$31.96,N
11114300,1,$260.23,N
11114416,2,$433.96,N
11114670,1,$76.98,N
11114779,1,$15.97,N
11114821,3,$746.80,N
11114910,2,$142.46,N
11114992,8,$156.04,Y
11115387,2,$71.44,N
11115401,1,$742.93,N
11115510,1,$36.98,N
11115513,1,$9.18,N
11115650,1,$66.53,N
11115674,1,$73.98,N
11115810,1,$12.78,N
11115825,1,$316.48,N
11116000,1,$18.58,N
11116020,1,$45.22,N
11116194,1,$169.87,N
11116455,1,$41.52,N
11116773,1,$20.18,N
11116920,1,$24.99,N
11117158,1,$51.98,N
11117273,1,$12.97,N
11117612,1,$84.98,N
11117725,1,$49.98,N
11117744,1,$31.38,N
11117843,1,$40.17,N
11117994,3,$165.16,N
11118015,1,$14.88,N
11118098,1,$99.91,N
11118123,2,$42.59,N
11118129,1,$18.73,N
11118151,2,$48.16,N
11118277,1,$86.66,N
11118496,2,$97.98,N
11118628,2,$112.56,N
11119178,1,$28.95,N
11119182,1,$119.92,N
11119220,1,$30.16,N
11119298,1,$20.95,N
11119422,1,$12.98,N
11119486,1,$39.99,N
11119576,2,$442.57,Y
11119620,1,$218.55,N
11119659,1,$44.48,N
11119667,1,$12.98,N
11119769,1,$33.46,N
11119929,1,$39.82,N
11120032,1,$54.73,N
11120433,1,$42.88,N
11121002,1,$48.89,N
11121612,2,$22.48,N
11121671,2,$46.97,N
11121775,1,$38.09,N
11121884,12,$993.13,Y
11122245,2,$123.86,N
11122343,1,$37.95,N
11122394,1,$9.94,N
11122402,2,$56.71,N
11122426,1,$40.97,N
11122484,2,$34.87,N
11122767,1,$136.29,N
11122796,1,$59.99,N
11123023,2,$338.88,Y
11123315,1,$616.15,N
11123424,1,$12.98,N
11123539,1,$20.87,N
11123565,1,$30.84,N
11123616,1,$97.98,N
11123632,1,$17.11,N
11123745,1,$8.83,N
11123871,1,$12.98,N
11123886,1,$12.13,N
11124031,1,$9.88,N
11124069,1,$57.48,N
11124229,1,$16.98,N
11124256,1,$448.72,N
11124269,1,$17.58,N
11124582,1,$20.96,N
11124771,3,$83.78,N
11124784,1,$48.19,N
11125123,1,$58.93,N
11125171,1,$62.48,N
11125206,1,$17.08,N
11125589,1,$78.13,N
11125738,1,$21.96,N
11126344,1,$35.36,N
11126817,1,$6.97,N
11126893,1,$106.93,N
11126970,1,$149.76,N
11126978,1,$81.98,N
11127054,1,$48.94,N
11127204,1,$34.14,N
11127473,1,$269.98,N
11127550,2,$33.63,Y
11127871,1,$75.44,N
11128060,1,$89.11,N
11128393,1,$44.98,N
11128517,1,$47.98,N
11128621,1,$18.18,N
11128624,2,$224.50,N
11128982,1,$262.49,N
11129060,1,$26.94,N
11129118,1,$70.12,N
11129204,2,$239.61,N
11129282,1,$8.98,N
11129298,4,$360.66,N
11129303,1,$46.84,N
11129320,1,$14.08,N
11129547,1,$12.98,N
11129577,1,$16.98,N
11129628,1,$16.23,N
11130002,1,$67.96,N
11130010,1,$21.96,N
11130627,1,$89.96,N
11130715,1,$20.38,N
11130795,1,$63.37,N
11131286,1,$12.98,N
11131320,1,$43.48,N
11131439,1,$21.95,N
11131503,1,$18.18,N
11131839,1,$77.95,N
11131922,3,$60.43,N
11132129,1,$41.32,N
11132256,2,"$1,341.26",N
11132308,1,$68.98,N
11132318,1,$14.98,N
11132390,1,$22.76,N
11132407,1,$31.38,N
11132580,1,$26.98,N
11132681,1,$47.96,N
11132856,1,$18.18,N
11132919,1,$36.48,N
11133102,1,$37.62,N
11133431,1,$104.90,N
11133635,1,$11.97,N
11133737,1,$201.98,N
11134115,1,$32.56,N
11134116,1,$123.74,N
11134175,1,$38.86,N
11134309,2,$94.38,N
11134437,1,$26.98,N
11134454,1,$12.48,N
11134747,1,$36.97,N
11135152,1,"$1,188.84",N
11135256,1,$46.98,N
11135304,1,$12.98,N
11135338,3,$216.26,N
11135544,1,$21.78,N
11135623,1,$266.96,N
11135749,2,$147.44,N
11135848,1,$12.98,N
11135887,1,$50.10,N
11136089,1,$82.83,N
11136094,1,$398.72,N
11136191,1,$44.50,N
11136250,1,$238.72,N
11136778,1,$17.96,N
11136960,1,$32.92,N
11137014,1,$141.96,N
11137370,1,$9.98,N
11137405,4,$386.10,N
11137484,1,$67.99,N
11137602,3,$120.44,N
11137623,1,$43.48,N
11137627,1,$15.48,N
11137683,1,$81.98,N
11137721,2,$392.83,Y
11137769,2,$20.92,N
11137875,6,$343.09,N
11137936,1,$50.94,N
11137972,1,$116.97,N
11137977,2,$450.86,Y
11138138,6,"$2,940.21",Y
11138177,1,$32.98,N
11138255,1,$29.97,N
11138437,1,$231.48,N
11138482,2,$93.89,N
11138714,1,$149.92,N
11138738,1,$24.48,N
11138790,1,$24.99,N
11138919,3,$611.38,N
11138941,1,$39.98,N
11139094,1,$26.73,N
11139191,1,$32.19,N
11139391,2,$72.72,N
11139441,2,$436.73,Y
11139606,1,$38.17,N
11139663,1,$21.96,N
11139687,1,$125.98,N
11139761,2,$36.92,N
11139953,2,$91.40,Y
11139981,1,$105.42,N
11140089,1,$31.76,N
11140388,1,$52.55,N
11140432,1,$22.58,N
11140443,1,$25.36,N
11140841,1,$47.14,N
11140965,1,$23.73,N
11140998,1,$34.32,N
11141207,1,$15.45,N
11141322,1,$28.71,N
11141411,1,$6.97,N
11141529,2,$27.96,N
11141642,1,$102.32,N
11141691,1,$39.65,N
11141825,1,$32.73,N
11142279,1,$231.11,N
11142289,1,$79.99,N
11142535,1,$19.28,N
11142713,1,$15.06,N
11142762,1,$13.88,N
11142858,1,$159.48,N
11142918,1,$207.36,N
11143004,1,$29.48,N
11143799,1,$21.96,N
11143931,1,$37.46,N
11144180,1,$52.98,N
11144222,2,$107.82,N
11144269,1,$28.43,N
11144323,1,$47.88,N
11144547,1,$30.98,N
11144721,1,$16.46,N
11144728,1,$69.98,N
11144839,1,$25.96,N
11144867,1,$13.43,N
11144882,1,$467.74,N
11144916,1,$9.88,N
11145242,1,$116.90,N
11145247,1,$34.69,N
11145407,2,$30.18,N
11145424,1,$17.94,N
11145807,1,$169.98,N
11145827,2,$186.65,N
11146020,1,$40.97,N
11146111,2,$163.14,Y
11146574,1,$132.98,N
11147423,1,$41.91,N
11147629,1,$12.48,N
11147713,1,$22.96,N
11147824,1,$85.96,N
11147982,1,$177.88,N
11148349,2,$93.71,N
11148376,2,"$2,245.34",Y
11148629,1,$26.36,N
11148683,1,$20.96,N
11148704,1,$44.21,N
11148796,1,$114.58,N
11148869,1,$18.98,N
11149174,1,$12.48,N
11149482,1,$32.19,N
11149499,2,$34.31,N
11149730,1,$39.80,N
11149874,2,$165.76,Y
11149934,4,$170.66,Y
11149942,1,$285.58,N
11150339,4,"$1,295.91",N
11150628,1,$19.98,N
11150938,2,$264.47,N
11151112,2,$31.95,N
11151185,1,$10.98,N
11151405,1,$36.19,N
11151440,1,$9.98,N
11151476,1,$12.48,N
11151912,1,$67.42,N
11151917,1,$74.99,N
11152351,1,$29.98,N
11152369,2,$310.27,N
11152437,1,$14.73,N
11152581,1,$23.44,N
11152639,1,$33.96,N
11152801,2,$93.16,N
11153119,1,$84.47,N
11153278,1,$17.96,N
11153306,2,$375.43,N
11153328,1,$44.98,N
11153358,1,$29.42,N
11153419,1,$72.95,N
11153507,1,$31.94,N
11153799,1,$134.40,N
11153888,1,$25.44,N
11153984,2,$53.46,N
11154202,1,$50.96,N
11154590,1,$56.24,N
11154849,1,$23.73,N
11154939,1,$152.96,N
11154960,1,$47.48,N
11154981,1,$91.49,N
11155167,1,$43.06,N
11155340,1,$49.98,N
11155372,1,$29.92,N
11155397,2,"$1,710.27",N
11155467,1,$267.48,N
11155496,1,$162.89,N
11155808,1,$15.96,N
11155810,1,$49.92,N
11155919,1,$41.90,N
11156031,1,$37.48,N
11156186,1,$84.98,N
11156247,1,$17.48,N
11156286,2,$135.04,N
11156371,1,$38.70,N
11156703,1,$12.96,N
11156746,1,$12.78,N
11156976,1,$291.96,N
11157041,2,$310.46,N
11157143,2,$51.15,N
11157284,1,$13.48,N
11157944,1,$11.98,N
11158087,1,$44.99,N
11158267,1,$15.98,N
11158696,1,$10.23,N
11158767,3,$133.85,N
11158994,2,$77.46,N
11159078,1,$9.98,N
11159125,1,$32.40,N
11159268,1,$49.98,N
11159487,1,$238.66,N
11159496,1,$8.48,N
11159520,2,$177.86,N
11159989,1,$27.42,N
11160107,2,$81.61,N
11160201,1,$33.96,N
11160235,1,$17.98,N
11160269,1,$8.98,N
11160408,1,$24.94,N
11160543,1,$42.37,N
11160631,1,$22.58,N
11160705,2,$190.69,N
11160812,1,$8.98,N
11160886,1,$21.44,N
11161050,1,$28.46,N
11161317,3,$197.32,N
11161522,1,$20.98,N
11161527,1,$44.98,N
11161532,1,$32.94,N
11161619,2,$127.70,N
11161677,1,$70.42,N
11161703,1,$23.94,N
11161731,1,$20.48,N
11161875,2,$34.94,N
11161915,1,$23.95,N
11162283,2,$252.97,N
11162322,1,$53.90,N
11162392,1,$21.92,N
11162470,2,$18.96,N
11162517,1,$9.98,N
11162667,1,$36.98,N
11162933,2,$267.01,Y
11163155,4,$70.58,N
11163221,1,$13.48,N
11163713,1,$41.97,N
11163851,1,$263.94,N
11164169,1,$57.43,N
11164482,1,$259.54,N
11164579,1,$21.92,N
11164585,1,$137.98,N
11164610,4,$818.65,N
11164634,1,$21.44,N
11164650,1,$112.45,N
11164728,1,$40.94,N
11164843,1,$240.98,N
11164972,2,$23.97,N
11164975,1,$10.98,N
11165327,1,$21.96,N
11165439,2,$82.35,N
11165457,1,$18.98,N
11165696,1,$48.12,N
11165864,6,$818.36,Y
11165936,1,$69.70,N
11165937,1,$48.97,N
11166041,1,$30.88,N
11166081,1,$73.17,N
11166113,3,$190.95,N
11166139,2,$90.96,Y
11166246,2,$351.88,N
11166350,1,$22.98,N
11166662,1,$39.76,N
11166710,1,$87.81,N
11166736,1,$328.99,N
11166738,1,$52.89,N
11166763,1,$103.94,N
11166949,2,$39.96,N
11167117,1,$44.98,N
11167140,1,$27.44,N
11167198,1,$14.97,N
11167296,1,$22.58,N
11167413,1,$110.97,N
11167492,1,$52.72,N
11167553,1,$41.96,N
11167555,1,$34.98,N
11167585,1,$18.98,N
11167600,1,$77.88,N
11167685,1,$46.98,N
11167773,1,$119.73,N
11168251,1,$50.37,N
11168280,1,$47.24,N
11168484,1,$34.98,N
11168512,1,$516.90,N
11168545,1,$54.99,N
11168579,1,$72.92,N
11168687,2,$111.14,N
11168916,1,$136.98,N
11168917,1,$27.92,N
11169185,1,$12.96,N
11169189,1,$44.42,N
11169335,1,$19.98,N
11169445,1,$22.92,N
11169500,1,$10.98,N
11169842,1,$55.84,N
11169891,1,$23.98,N
11170524,1,$53.43,N
11170540,1,$25.98,N
11170614,1,$30.94,N
11170670,2,$258.97,N
11170712,1,$23.39,N
11170721,1,$14.98,N
11170909,1,$18.98,N
11170997,1,$97.89,N
11171162,1,$14.73,N
11171276,1,$50.48,N
11171342,1,$77.56,N
11171396,1,$12.98,N
11171505,1,$8.98,N
11171806,1,$37.98,N
11172029,1,$30.98,N
11172124,3,$238.07,N
11172434,1,$30.98,N
11173151,1,$52.44,N
11173170,1,$9.98,N
11173261,1,$11.48,N
11173284,2,$195.32,N
11173300,2,$137.33,N
11173340,2,$29.96,N
11173735,1,$25.95,N
11173854,1,$41.38,N
11173912,1,$40.18,N
11174268,1,$39.44,N
11174299,1,$9.98,N
11174320,1,$64.86,N
11174349,1,$15.96,N
11174400,1,$17.96,N
11174415,1,$53.33,N
11174724,1,$9.98,N
11175463,2,$691.78,N
11175818,2,$311.77,N
11175863,1,$13.98,N
11176035,1,$249.99,N
11176414,2,$50.73,Y
11176480,1,$143.80,N
11176529,2,$31.16,N
11176751,1,$15.38,N
11176851,1,$22.58,N
11176978,1,$14.73,N
11177217,1,$94.98,N
11177258,1,$81.48,N
11177426,1,$14.98,N
11177509,1,$195.94,N
11177608,1,$18.98,N
11178291,1,$48.97,N
11178308,1,$9.98,N
11178452,1,$224.61,N
11178632,1,$9.98,N
11178664,1,$83.92,N
11178692,1,$63.14,N
11178705,2,$21.90,N
11178800,1,$63.99,N
11178893,1,$163.38,N
11178899,1,$9.98,N
11179089,1,$21.77,N
11179092,1,$53.46,N
11179140,1,$21.94,N
11179192,1,$62.37,N
11179220,1,$23.44,N
11179256,2,$520.86,Y
11179334,1,$12.96,N
11179538,1,$23.44,N
11179782,2,$82.60,N
11179911,1,$40.85,N
11180001,2,$200.89,N
11180075,1,$80.23,N
11180331,3,$78.27,N
11180458,1,$57.93,N
11180464,1,$22.98,N
11180465,2,$61.88,Y
11180675,1,$12.13,N
11180976,1,$24.46,N
11181673,2,$45.16,N
11181685,1,$46.92,N
11181705,1,$19.96,N
11181868,1,$91.69,N
11181881,1,$543.96,N
11181895,1,$50.86,N
11181936,1,$60.42,N
11182243,1,$162.98,N
11182290,1,$28.98,N
11182296,1,$433.98,N
11182330,3,$119.44,N
11182357,1,$14.33,N
11182544,1,$253.85,N
11182631,1,$77.17,N
11182764,1,$15.47,N
11182824,1,$50.96,N
11182846,1,$115.48,N
11183108,1,$17.91,N
11183720,1,$32.98,N
11183757,1,$28.98,N
11183794,2,$41.41,N
11183893,1,$15.96,N
11183906,2,$93.46,N
11184004,1,$77.62,N
11184360,1,$36.98,N
11184534,1,$216.17,N
11184614,2,$34.83,N
11184628,2,$297.41,Y
11184938,2,$56.82,N
11185027,1,$57.95,N
11185200,1,$10.48,N
11185229,2,$393.19,N
11185356,2,$232.67,Y
11185538,1,$34.98,N
11186046,2,$275.70,N
11186167,1,$74.98,N
11186213,1,$119.98,N
11186226,1,$26.98,N
11186276,1,$258.39,N
11186324,1,$49.23,N
11186373,1,$74.82,N
11186426,1,$62.37,N
11186627,1,$31.38,N
11187607,1,$21.00,N
11187705,1,$11.48,N
11187807,1,$17.44,N
11187873,1,$204.42,N
11187890,1,$32.98,N
11188044,3,$907.40,Y
11188130,2,$47.54,N
11188194,2,$48.32,N
11188303,1,$16.98,N
11188311,3,$322.64,N
11188386,2,$66.32,N
11188539,1,$26.76,N
11188609,1,$21.36,N
11188628,1,$42.80,N
11188944,3,$783.31,N
11188999,1,$96.98,N
11189249,1,$10.98,N
11189284,1,$64.98,N
11189319,1,$28.92,N
11189366,1,$39.88,N
11189425,2,$38.24,N
11189609,1,$11.48,N
11189640,1,$31.96,N
11189830,1,$66.96,N
11189950,2,$178.62,N
11189964,1,$48.17,N
11190133,1,$165.98,N
11190183,1,$8.98,N
11190300,1,$114.99,N
11190321,1,$55.96,N
11190397,1,$110.42,N
11190595,1,$19.94,N
11190858,1,$43.96,N
11190921,1,$32.98,N
11191048,3,$570.16,N
11191178,1,$29.99,N
11191495,1,$18.98,N
11191520,1,$7.98,N
11191918,1,$9.98,N
11192100,1,$16.96,N
11192159,2,$130.42,N
11192187,1,$41.95,N
11192340,1,$8.98,N
11192669,1,$99.98,N
11192695,1,$29.92,N
11192811,1,$41.89,N
11192980,1,$40.98,N
11193109,1,$33.94,N
11193243,3,$349.15,N
11193382,1,$32.98,N
11193485,2,$320.68,N
11193745,1,$24.93,N
11193750,1,$294.97,N
11193953,1,$48.18,N
11194034,1,$196.98,N
11194052,1,$22.98,N
11194083,1,$186.44,N
11194206,1,$160.18,N
11194371,1,$44.26,N
11194428,1,$22.98,N
11195083,1,$7.98,N
11195162,1,$44.98,N
11195276,1,$27.92,N
11195341,1,$32.98,N
11195372,1,$65.98,N
11195468,3,$78.58,N
11195621,1,$9.98,N
11195899,2,$16.96,N
11195983,1,$27.73,N
11196055,2,$233.44,N
11196084,1,$19.92,N
11196132,1,$18.96,N
11196133,1,$479.94,N
11196390,1,$39.99,N
11196523,1,$35.96,N
11196709,2,$241.92,N
11196819,1,$74.92,N
11196928,1,$144.95,N
11197120,1,$38.16,N
11197135,1,$85.96,N
11197287,2,$26.96,N
11197490,1,$27.96,N
11197637,1,$108.63,N
11198248,1,$29.98,N
11198395,1,$43.24,N
11198721,2,$113.71,N
11198810,1,$19.94,N
11198885,1,$32.91,N
11198956,1,$11.96,N
11199000,1,$12.98,N
11199032,1,$21.94,N
11199141,1,$8.98,N
11199257,1,$19.96,N
11199358,1,$9.98,N
11199451,1,$14.98,N
11199589,2,$20.96,N
11199970,2,$114.96,N
11200192,3,$43.87,Y
11200304,1,$29.91,N
11200551,3,$157.61,N
11200712,2,$108.70,Y
11200737,2,$95.31,N
11200908,2,$45.88,N
11200921,2,$94.82,N
11201002,1,$92.48,N
11201337,1,$98.96,N
11201348,1,$23.91,N
11201672,1,$36.19,N
11201756,1,$30.92,N
11201826,1,$317.98,N
11201990,1,$475.86,N
11202003,1,$15.96,N
11202013,7,$337.77,N
11202271,1,$78.92,N
11202535,1,$27.46,N
11202558,1,$121.44,N
11202594,1,$265.96,N
11202692,1,$45.96,N
11202699,1,$28.90,N
11202792,1,$44.97,N
11202992,1,$32.98,N
11203500,2,$22.21,N
11203911,1,$29.98,N
11203932,3,$224.80,N
11204005,1,$9.98,N
11204081,1,$29.98,N
11204145,2,$179.94,Y
11204315,1,$33.78,N
11204404,1,$8.98,N
11205184,3,$53.88,N
11205392,1,$8.98,N
11205406,1,$13.96,N
11205546,1,$28.56,N
11205779,1,$41.76,N
11206100,1,$50.88,N
11206256,1,$111.43,N
11206284,1,$125.98,N
11206298,1,$86.48,N
11206394,1,$10.98,N
11206500,2,$48.35,N
11206558,1,$26.44,N
11206667,1,$41.94,N
11206790,1,$28.93,N
11206831,2,$61.93,N
11206832,1,$184.98,N
11206999,1,$65.66,N
11207025,2,$274.96,N
11207161,3,$123.64,N
11207184,1,$8.98,N
11207322,1,$22.58,N
11207366,1,$24.98,N
11207631,1,$21.94,N
11207802,1,$28.98,N
11207952,1,$61.96,N
11207998,1,$47.96,N
11208047,1,$39.98,N
11208068,1,$14.98,N
11208307,1,$9.98,N
11208390,1,$28.96,N
11208428,1,$53.46,N
11208696,1,$8.98,N
11208886,1,$8.97,N
11209127,1,$69.99,N
11209230,2,$67.70,Y
11209282,1,$15.96,N
11209379,4,$106.90,N
11209427,1,$14.96,N
11209516,1,$28.92,N
11209528,1,$9.98,N
11209541,1,$15.38,N
11209611,2,$331.96,N
11209701,1,$27.92,N
11209894,1,$20.98,N
11210039,1,$41.16,N
11210188,1,$25.92,N
11210415,1,$42.98,N
11210590,1,$30.96,N
11211006,1,$8.98,N
11211080,1,$44.44,N
11211193,1,$115.12,N
11211315,1,$635.96,N
11211579,1,$78.94,N
11211728,1,$36.98,N
11211930,1,$15.38,N
11211958,1,$136.46,N
11212046,3,$261.00,N
11212176,6,$97.41,N
11212331,1,$48.98,N
11212474,2,$82.26,Y
11212550,1,$48.97,N
11212560,1,$44.98,N
11212573,1,$10.98,N
11212609,1,$137.98,N
11212846,1,$27.92,N
11212940,2,$252.32,N
11212956,1,$15.38,N
11213044,1,$24.18,N
11213315,2,$272.84,N
11213431,1,$93.96,N
11213466,1,$29.98,N
11213681,1,$39.88,N
11213919,1,$73.74,N
11214038,1,$12.98,N
11214044,1,$130.98,N
11214258,2,$23.96,N
11214420,6,"$1,617.70",Y
11214448,1,$84.36,N
11214468,1,$19.99,N
11214711,1,$39.92,N
11214848,1,$75.29,N
11215011,1,$26.66,N
11215155,1,$253.98,N
11215231,1,$152.46,N
11215439,1,$30.94,N
11215493,1,$64.98,N
11215558,2,$278.40,N
11215634,1,$40.68,N
11215671,1,$25.96,N
11215817,1,$12.98,N
11215857,1,$27.38,N
11215891,1,$36.36,N
11216121,2,$85.37,N
11216179,1,$16.98,N
11216181,1,$9.98,N
11216241,1,$39.76,N
11216287,2,$35.92,N
11216311,1,$58.99,N
11216514,1,$18.96,N
11216552,1,$20.98,N
11216607,4,$73.26,N
11216692,1,$41.48,N
11216747,1,$49.89,N
11216859,3,$213.19,N
11216878,1,$27.92,N
11216901,2,$432.34,N
11216925,1,$651.90,N
11217006,1,$57.92,N
11217013,1,$101.96,N
11217219,1,$24.18,N
11217489,2,$53.32,N
11217646,1,$27.92,N
11217654,1,$20.98,N
11217699,1,$15.38,N
11217821,2,$93.06,N
11217841,2,$37.88,N
11217902,1,$35.90,N
11217973,1,$57.97,N
11218069,1,$15.96,N
11218120,1,$84.98,N
11218270,1,$33.95,N
11218319,1,$22.96,N
11218459,2,$92.98,Y
11218669,1,$13.97,N
11218736,1,$31.36,N
11218767,1,$9.98,N
11218977,1,$202.78,N
11218980,2,$589.93,N
11218990,1,$59.96,N
11219269,1,$28.90,N
11219335,1,$43.96,N
11219365,1,$35.93,N
11219554,2,$392.87,N
11220094,2,$270.66,N
11220158,1,$17.98,N
11220199,1,$127.44,N
11220221,1,$27.94,N
11220517,1,$128.97,N
11220541,1,$27.19,N
11220756,1,$17.98,N
11220842,1,$58.98,N
11221011,1,$30.92,N
11221168,1,$91.44,N
11221348,1,$28.98,N
11221359,1,$15.96,N
11221452,1,$51.85,N
11221544,1,$149.04,N
11221546,2,$200.16,N
11221894,3,$338.55,Y
11222228,1,$16.96,N
11222348,1,$15.96,N
11222439,1,$15.96,N
11222460,1,$48.86,N
11222536,1,$25.96,N
11222631,1,$39.92,N
11222652,1,$32.71,N
11222706,1,$20.96,N
11222822,1,$83.60,N
11222829,1,$17.96,N
11222905,1,$35.90,N
11223207,1,$989.99,N
11223435,3,$83.69,N
11223452,1,$78.02,N
11223677,1,$27.92,N
11223738,1,$30.92,N
11224113,1,$9.98,N
11224117,1,$119.98,N
11224150,2,$373.97,N
11224213,1,$26.98,N
11224731,2,$111.47,N
11224815,1,$8.98,N
11224866,1,$57.61,N
11224878,2,$179.46,N
11224997,1,$56.98,N
11225277,1,$25.76,N
11225794,1,$119.30,N
11225831,1,$8.98,N
11225844,1,$41.91,N
11225923,1,$18.94,N
11226043,1,$18.96,N
11226177,1,$487.64,N
11226349,1,$15.96,N
11226383,1,$10.98,N
11226569,2,$60.96,N
11226618,1,$171.98,N
11226653,2,$47.71,N
11226786,1,$49.87,N
11226870,2,$36.96,N
11227143,1,$62.24,N
11227222,1,$56.98,N
11227279,1,$13.43,N
11227423,1,$74.90,N
11227429,1,$24.97,N
11227456,1,$29.98,N
11227464,2,$101.96,N
11227484,1,$65.12,N
11227502,1,$76.28,N
11227700,1,$10.98,N
11227786,1,$64.88,N
11227794,2,$48.94,N
11227861,1,$18.98,N
11228000,3,$94.17,N
11228053,1,$84.94,N
11228203,2,$140.26,N
11228998,3,$47.39,N
11229094,1,$22.48,N
11229153,2,$26.26,Y
11229176,1,$16.03,N
11229177,2,$31.61,N
11229268,3,$91.19,N
11229288,1,$27.92,N
11229393,1,$17.96,N
11229443,1,$9.98,N
11229805,1,$137.13,N
11229861,3,$177.93,N
11229900,1,$15.48,N
11229906,1,$29.73,N
11229941,1,$19.94,N
11229946,1,$61.98,N
11230013,1,$28.38,N
11230070,1,$78.94,N
11230277,1,$16.03,N
11230347,1,$34.74,N
11230525,1,$64.94,N
11230660,1,$22.91,N
11230893,1,$26.98,N
11231018,1,$9.98,N
