OID,Customer ID,Order Date,Channel,Sub-Channel,Free Shipping Flag,Customer Order # (Brand),New/Repeat Flag (Brand),Contains Trend Item Flag,Item Quantity Ordered,Serviced Item Quantity,Framed Item Quantity,Net Base Item Amount USD,Net Services Amount USD,Net Item Amount USD,Freight Amount USD,Coupon Item Amount USD,Coupon Amount USD,Net Sales Amount USD
1001203673986,11122402,7/21/16,SEO,Organic,N,2,Repeat,N,1,0,0,13.49,0,13.49,4.99,4.5,4.5,18.48
1001204303041,11139606,7/21/16,SEO,Satellite Sites,N,1,New,Y,4,0,0,26.21,0,26.21,11.96,3.75,3.75,38.17
1001204954053,11143004,7/22/16,Affiliates & Partners,Networks,N,1,New,N,1,0,0,24.49,0,24.49,4.99,10.5,10.5,29.48
1001207007685,8247002,7/22/16,Affiliates & Partners,Networks,N,9,Repeat,Y,8,0,0,89.92,0,89.92,15.92,30,30,105.84
1001031191812,9607005,7/22/16,Direct to Site,No Referrer,No Coupon,2,Repeat,Y,1,0,0,6.98,0,6.98,4.99,0,0,11.97
1001590865093,8268789,7/22/16,Email,Campaign,Y,10,Repeat,Y,3,0,0,50.37,0,50.37,23.97,12.6,36.57,50.37
1000093712388,11143799,7/22/16,Other,Unknown Referrer,N,1,New,Y,2,0,0,15.98,0,15.98,5.98,4,4,21.96
1001810974405,11140841,7/22/16,SEM,Paid Ads,N,1,New,Y,2,2,0,11.18,15.98,27.16,19.98,6.8,6.8,47.14
1000258754182,11141642,7/22/16,SEO,Organic,N,1,New,Y,4,0,0,90.36,0,90.36,11.96,22.6,22.6,102.32
1000650030084,11139687,7/22/16,SEO,Organic,N,1,New,N,1,1,1,39.99,76,115.99,9.99,29,29,125.98
1001800239557,11140432,7/22/16,SEO,Organic,N,1,New,Y,1,0,0,17.59,0,17.59,4.99,4.4,4.4,22.58
1002026386436,11142762,7/22/16,SEO,Organic,No Coupon,1,New,Y,4,0,0,5.92,0,5.92,7.96,0,0,13.88
1001637862920,8266860,7/23/16,Affiliates & Partners,Networks,No Coupon,5,Repeat,N,1,0,0,2.98,0,2.98,4.99,0,0,7.97
1002025770504,10559535,7/23/16,Direct to Site,No Referrer,Y,2,Repeat,Y,5,0,0,67.95,0,67.95,8.95,42,42,76.9
1001254022920,8159832,7/23/16,Email,Triggered,N,2,Repeat,N,2,2,2,33.78,180.7,214.48,19.98,115.5,115.5,234.46
1001258020679,8794375,7/23/16,Other,No Data,N,7,Repeat,N,1,1,0,7.99,32,39.99,7.99,10,10,47.98
1000092314376,11096745,7/23/16,SEM,Paid Ads,No Coupon,2,Repeat,N,1,0,0,19.98,0,19.98,4.99,0,0,24.97
1000265464903,6283779,7/23/16,SEM,Paid Ads,N,5,Repeat,N,2,0,0,23.98,0,23.98,5.98,6,6,29.96
1001422454855,11145807,7/23/16,SEM,Product Listing Ads,N,1,New,N,1,1,0,97.4935,52.4965,149.99,19.99,100,100,169.98
1001637836934,11146020,7/23/16,SEM,Product Listing Ads,N,1,New,Y,1,0,0,31.99,0,31.99,8.98,8,8,40.97
1001196928071,11141411,7/23/16,SEO,Organic,No Coupon,1,New,Y,2,0,0,1.98,0,1.98,4.99,0,0,6.97
1001633140106,11142535,7/24/16,Direct to Site,No Referrer,N,1,New,Y,1,0,0,14.29,0,14.29,4.99,7.7,7.7,19.28
1001251283531,9737432,7/24/16,Display,Retargeting,N,1,New,N,2,2,2,3.58,92.4,95.98,15.98,64,64,111.96
1000097675339,8268518,7/24/16,Email,Campaign,N,43,Repeat,N,1,1,0,11.7,6.3,18,9.99,41.99,41.99,27.99
1000433202058,11142858,7/24/16,Email,Campaign,N,1,New,N,1,1,1,51.99,97.5,149.49,9.99,80.5,80.5,159.48
1001421795147,3556605,7/24/16,Email,Triggered,N,2,Repeat,N,2,2,2,48.73,312,360.73,49.98,194.25,194.25,410.71
1000435238026,9642680,7/24/16,SEM,Paid Ads,N,6,Repeat,Y,3,0,0,48.72,0,48.72,6.969999,26.25,26.25,55.689999
1000813739083,11144547,7/24/16,SEM,Paid Ads,N,1,New,N,1,0,0,25.99,0,25.99,4.99,14,14,30.98
1000815757643,11142713,7/24/16,SEM,Paid Ads,N,1,New,Y,2,0,0,9.08,0,9.08,5.98,4.9,4.9,15.06
1000476840330,11139981,7/24/16,SEO,Organic,N,1,New,Y,4,0,0,97.46,0,97.46,7.96,52.5,52.5,105.42
1001025127499,11145242,7/24/16,SEO,Organic,N,1,New,Y,5,0,0,103.95,0,103.95,12.95,56,56,116.9
1000047369807,11144728,7/25/16,Direct to Site,No Referrer,N,1,New,N,1,0,0,64.99,0,64.99,4.99,35,35,69.98
1000650694349,11131922,7/25/16,Direct to Site,No Referrer,N,2,Repeat,Y,1,0,0,4.54,0,4.54,4.99,2.45,2.45,9.53
1000860728462,11145827,7/25/16,Direct to Site,No Referrer,N,2,Repeat,N,1,0,0,64.99,0,64.99,4.99,35,35,69.98
1001811655759,11031720,7/25/16,Direct to Site,No Referrer,N,2,Repeat,N,2,2,0,90.98,109.2,200.18,39.98,107.8,107.8,240.16
1001586841230,9425114,7/25/16,Email,Campaign,N,2,Repeat,N,1,1,0,7.19,19.8,26.99,7.99,18,18,34.98
1000044036175,3383649,7/25/16,Email,Triggered,N,3,Repeat,N,2,0,0,42.72,0,42.72,5.98,12.25,12.25,48.7
1000482917774,11086734,7/25/16,Email,Triggered,N,2,Repeat,Y,2,0,0,83.18,0,83.18,12.98,44.8,44.8,96.16
1001800265677,11140388,7/25/16,SEM,Paid Ads,N,1,New,Y,5,0,0,39.6,0,39.6,12.95,21.35,21.35,52.55
1000817819853,8221311,7/25/16,SEM,Product Listing Ads,N,4,Repeat,Y,1,0,0,4.54,0,4.54,4.99,2.45,2.45,9.53
1000261432269,11140998,7/25/16,SEO,Organic,N,1,New,Y,4,0,0,26.36,0,26.36,7.96,17.6,17.6,34.32
1000645329101,11141529,7/25/16,SEO,Organic,No Coupon,1,New,Y,1,0,0,12.99,0,12.99,4.99,0,0,17.98
1001196932431,8263581,7/25/16,SEO,Organic,N,5,Repeat,N,2,0,0,71.98,0,71.98,5.98,48,48,77.96
1001202302031,11144269,7/25/16,SEO,Organic,N,1,New,Y,1,0,0,8.44,0,8.44,19.99,4.55,4.55,28.43
1001585508431,11061884,7/25/16,SEO,Organic,N,2,Repeat,Y,3,0,0,27.93,0,27.93,5.98,15.05,15.05,33.91
1002021668175,11142289,7/25/16,SEO,Organic,N,1,New,N,1,0,0,75,0,75,4.99,50,50,79.99
1001037229903,11144180,7/25/16,SEO,Satellite Sites,N,1,New,N,1,0,0,47.99,0,47.99,4.99,32,32,52.98
1001588169358,11146574,7/25/16,SEO,Satellite Sites,N,1,New,N,1,1,1,6.59,101.4,107.99,24.99,72,72,132.98
1001243231571,8255377,7/26/16,Affiliates & Partners,Networks,N,3,Repeat,N,3,0,0,62.97,0,62.97,6.969999,27,27,69.939999
1001425089426,8261181,7/26/16,Affiliates & Partners,Networks,N,6,Repeat,Y,2,0,0,31.48,0,31.48,5.98,10.5,10.5,37.46
1001037216914,11145407,7/26/16,Display,Retargeting,No Coupon,2,Repeat,Y,1,0,0,1.98,0,1.98,4.99,0,0,6.97
1001420375442,11142918,7/26/16,Email,Triggered,N,1,New,Y,7,0,0,196.43,0,196.43,10.930003,65.5,65.5,207.360003
1000811047889,11061884,7/26/16,Other,Unknown Referrer,N,3,Repeat,N,1,0,0,52.49,0,52.49,4.99,17.5,17.5,57.48
1002025748882,6289659,7/26/16,SEM,Paid Ads,N,26,Repeat,Y,6,0,0,77.69,0,77.69,13.939998,19.25,19.25,91.629998
1000265460626,11140443,7/26/16,SEO,Organic,N,1,New,Y,5,0,0,16.41,0,16.41,8.95,2.5,2.5,25.36
1000811030418,8270246,7/26/16,SEO,Organic,N,6,Repeat,N,1,0,0,29.99,0,29.99,4.99,10,10,34.98
1000860060050,11141322,7/26/16,SEO,Organic,N,1,New,Y,2,0,0,18.73,0,18.73,9.98,6.25,6.25,28.71
1001198295698,11145247,7/26/16,SEO,Organic,N,1,New,Y,3,0,0,27.72,0,27.72,6.969999,9.25,9.25,34.689999
1000641929874,11140089,7/26/16,SEO,Satellite Sites,N,1,New,Y,2,0,0,25.78,0,25.78,5.98,17.2,17.2,31.76
1000040632659,11144721,7/27/16,SEM,Paid Ads,N,1,New,Y,2,0,0,10.48,0,10.48,5.98,3.5,3.5,16.46
1000424490004,10706410,7/27/16,SEM,Paid Ads,N,4,Repeat,N,10,5,0,258.2,226.8,485,241.9,207.9,207.9,726.9
1002029121686,8252661,7/27/16,SEM,Paid Ads,N,18,Repeat,N,1,0,0,12.74,0,12.74,4.99,4.25,4.25,17.73
1001246617557,11140965,7/27/16,SEM,Product Listing Ads,N,1,New,N,1,0,0,18.74,0,18.74,4.99,6.25,6.25,23.73
1000043987988,11144882,7/27/16,SEO,Organic,N,1,New,N,13,0,0,450.87,0,450.87,16.869996,369,369,467.739996
1001413681814,8267379,7/27/16,SEO,Organic,N,15,Repeat,N,1,0,0,13.99,0,13.99,4.99,6,6,18.98
1001638474646,11141691,7/27/16,SEO,Organic,N,1,New,Y,5,0,0,30.7,0,30.7,8.95,10.25,10.25,39.65
1001196945558,11144916,7/27/16,SEO,Satellite Sites,N,1,New,Y,1,0,0,4.89,0,4.89,4.99,2.1,2.1,9.88
1000650654744,11141825,7/28/16,Affiliates & Partners,Networks,N,1,New,Y,1,0,0,12.74,0,12.74,19.99,4.25,4.25,32.73
1000810366039,8258076,7/28/16,Affiliates & Partners,Networks,Y,3,Repeat,Y,2,2,0,19.98,22,41.98,19.98,0,19.98,41.98
1001797530392,6295300,7/28/16,Direct to Site,No Referrer,N,25,Repeat,N,2,2,0,175.487,94.493,269.98,39.98,90,90,309.96
1000097028762,11142279,7/28/16,Email,Triggered,N,1,New,N,7,0,0,216.18,0,216.18,14.929999,55.75,55.75,231.109999
1001425084952,11139761,7/28/16,Other,Unknown Referrer,N,1,New,Y,2,0,0,14.98,0,14.98,5.98,5,5,20.96
1000094975126,11141207,7/28/16,SEM,Paid Ads,N,1,New,Y,2,0,0,9.47,0,9.47,5.98,2.5,2.5,15.45
1000475507866,11144839,7/28/16,SEM,Product Listing Ads,No Coupon,1,New,Y,2,0,0,19.98,0,19.98,5.98,0,0,25.96
1000421152473,10863065,7/28/16,SEO,Organic,N,4,Repeat,N,1,0,0,179.99,0,179.99,4.99,60,60,184.98
1000421847001,11144323,7/28/16,SEO,Organic,N,1,New,Y,1,0,0,42.89,0,42.89,4.99,23.1,23.1,47.88
1001035884442,11144867,7/28/16,SEO,Organic,N,1,New,Y,1,0,0,8.44,0,8.44,4.99,4.55,4.55,13.43
1001425094105,11143931,7/28/16,SEO,Organic,N,1,New,N,2,0,0,31.48,0,31.48,5.98,10.5,10.5,37.46
1001581502169,11145424,7/28/16,SEO,Organic,No Coupon,1,New,Y,2,0,0,11.96,0,11.96,5.98,0,0,17.94
1001634529497,175248,7/28/16,SEO,Organic,N,2,Repeat,Y,2,1,0,55.481059,32.998941,88.48,24.98,29.5,29.5,113.46
1000648658200,10238932,7/28/16,SEO,Satellite Sites,N,15,Repeat,N,3,0,0,136.47,0,136.47,25.970001,73.5,73.5,162.440001
1000868749915,11155496,7/29/16,Direct to Site,No Referrer,N,1,New,Y,5,0,0,149.95,0,149.95,12.94,50,50,162.89
1001587487516,6289659,7/29/16,Direct to Site,No Referrer,N,27,Repeat,Y,4,0,0,26.21,0,26.21,11.96,8.75,8.75,38.17
1000088325530,11129298,7/29/16,Other,No Data,N,2,Repeat,Y,1,1,0,6.992252,20.997748,27.99,9.99,12,12,37.98
1001582127069,11155340,7/29/16,SEM,Product Listing Ads,N,1,New,Y,1,0,0,44.99,0,44.99,4.99,15,15,49.98
1001589549852,11152437,7/29/16,SEM,Product Listing Ads,N,1,New,Y,1,0,0,9.74,0,9.74,4.99,3.25,3.25,14.73
1001797534748,11155919,7/29/16,SEM,Product Listing Ads,N,1,New,Y,5,0,0,32.95,0,32.95,8.95,11,11,41.9
1000253380124,11151476,7/29/16,SEO,Organic,N,1,New,Y,1,0,0,7.49,0,7.49,4.99,2.5,2.5,12.48
1000644656156,11149174,7/29/16,SEO,Organic,N,1,New,Y,1,0,0,7.49,0,7.49,4.99,2.5,2.5,12.48
1001039231067,11151112,7/29/16,SEO,Organic,No Coupon,1,New,Y,1,0,0,6.98,0,6.98,4.99,0,0,11.97
1001415014428,11153799,7/29/16,SEO,Organic,N,1,New,Y,5,0,0,100.45,0,100.45,33.95,33.5,33.5,134.4
1001629094235,950460,7/29/16,SEO,Organic,N,3,Repeat,Y,5,0,0,31.44,0,31.44,8.95,7.5,7.5,40.39
1001806242395,11148704,7/29/16,SEO,Organic,N,1,New,Y,2,0,0,38.23,0,38.23,5.98,12.75,12.75,44.21
1001193581407,5985337,7/30/16,Affiliates & Partners,Networks,No Coupon,2,Repeat,N,1,0,0,74.99,0,74.99,4.99,0,0,79.98
1001257360928,11151440,7/30/16,Direct to Site,No Referrer,No Coupon,1,New,Y,1,0,0,4.99,0,4.99,4.99,0,0,9.98
1001803551071,9524207,7/30/16,Direct to Site,No Referrer,N,2,Repeat,N,1,0,0,122.49,0,122.49,4.99,52.5,52.5,127.48
1000819113185,11153888,7/30/16,Email,Triggered,No Coupon,1,New,N,3,0,0,18.47,0,18.47,6.969999,0,0,25.439999
1000427163936,3279416,7/30/16,SEM,Paid Ads,No Coupon,3,Repeat,N,1,0,0,12.99,0,12.99,4.99,0,0,17.98
1000427850142,11128624,7/30/16,SEM,Paid Ads,N,2,Repeat,N,6,0,0,94.46,0,94.46,9.940002,40.5,40.5,104.400002
1000482222880,11151912,7/30/16,SEM,Paid Ads,N,1,New,Y,9,0,0,50.51,0,50.51,16.910001,14.4,14.4,67.420001
1001028469855,11148629,7/30/16,SEO,Organic,N,1,New,Y,2,0,0,20.38,0,20.38,5.98,6.6,6.6,26.36
1002027050847,11147982,7/30/16,SEO,Organic,N,1,New,N,6,0,0,167.94,0,167.94,9.940002,72,72,177.880002
1000042000164,11149499,7/31/16,Affiliates & Partners,Networks,No Coupon,1,New,Y,1,0,0,4.99,0,4.99,4.99,0,0,9.98
1001025813540,3405776,7/31/16,Affiliates & Partners,Networks,N,2,Repeat,N,1,1,0,41.99,63,104.99,19.99,45,45,124.98
1001425080675,8255377,7/31/16,Affiliates & Partners,Networks,N,4,Repeat,N,1,0,0,20.99,0,20.99,4.99,9,9,25.98
1001204316259,8229326,7/31/16,Direct to Site,No Referrer,N,1,New,N,1,0,0,13.99,0,13.99,4.99,6,6,18.98
1000650654819,11147713,7/31/16,Display,Retargeting,No Coupon,1,New,Y,2,0,0,16.98,0,16.98,5.98,0,0,22.96
1001025822307,9191953,7/31/16,Display,Retargeting,N,1,New,N,1,0,0,27.99,0,27.99,4.99,12,12,32.98
1000639290916,9217431,7/31/16,Email,Campaign,N,10,Repeat,N,8,0,0,41.92,0,41.92,11.92,3,3,53.84
1001631781345,11153507,7/31/16,Email,Campaign,Y,1,New,Y,6,0,0,31.94,0,31.94,13.939998,0,13.939998,31.94
1001421795297,11147423,7/31/16,SEM,Paid Ads,No Coupon,1,New,Y,4,0,0,29.95,0,29.95,11.96,0,0,41.91
1001425084964,11149730,7/31/16,SEM,Paid Ads,N,1,New,Y,5,0,0,26.85,0,26.85,12.95,5.1,5.1,39.8
1000647356259,11153419,7/31/16,SEM,Product Listing Ads,N,1,New,Y,2,0,0,62.98,0,62.98,9.97,27,27,72.95
1002027033187,11147824,7/31/16,SEM,Product Listing Ads,No Coupon,1,New,N,2,0,0,79.98,0,79.98,5.98,0,0,85.96
1000858002019,10842795,7/31/16,SEO,Organic,N,2,Repeat,Y,1,0,0,41.99,0,41.99,4.99,18,18,46.98
1001246569315,11155167,7/31/16,SEO,Organic,N,1,New,N,2,0,0,37.08,0,37.08,5.98,15.9,15.9,43.06
1001251991395,65716,7/31/16,SEO,Organic,N,2,Repeat,N,2,0,0,55.98,0,55.98,5.98,24,24,61.96
1001585451619,11152639,7/31/16,SEO,Organic,N,1,New,Y,2,0,0,27.98,0,27.98,5.98,12,12,33.96
1001258007588,10454994,7/31/16,SEO,Satellite Sites,No Coupon,3,Repeat,Y,1,0,0,4.99,0,4.99,4.99,0,0,9.98
1001207689000,10350688,8/1/16,Affiliates & Partners,Networks,N,2,Repeat,Y,5,0,0,52.45,0,52.45,12.95,22.5,22.5,65.4
1000474826343,11155810,8/1/16,Direct to Site,No Referrer,N,1,New,N,4,0,0,41.96,0,41.96,7.96,18,18,49.92
1000645307176,8249983,8/1/16,Direct to Site,No Referrer,N,17,Repeat,Y,27,0,0,148.71,0,148.71,30.729996,3,3,179.439996
1001797539494,315417,8/1/16,Direct to Site,No Referrer,N,5,Repeat,N,1,1,1,34.99,161,195.99,49.99,84,84,245.98
1001249287015,11121884,8/1/16,Email,Campaign,N,3,Repeat,N,2,2,2,83.98,224,307.98,29.98,132,132,337.96
1000035271846,8226656,8/1/16,SEM,Paid Ads,N,8,Repeat,N,3,1,1,87.471996,83.298004,170.77,15.97,73.2,73.2,186.74
1000046701352,11148349,8/1/16,SEM,Paid Ads,N,1,New,Y,1,1,0,10.49,31.5,41.99,7.99,18,18,49.98
1000094359206,4070403,8/1/16,SEM,Paid Ads,No Coupon,1,New,Y,2,0,0,6.97,0,6.97,5.98,0,0,12.95
1000482913383,11154939,8/1/16,SEM,Paid Ads,N,1,New,N,2,0,0,146.98,0,146.98,5.98,63,63,152.96
1001808960103,9609599,8/1/16,SEM,Paid Ads,N,2,Repeat,N,1,0,0,25.19,0,25.19,4.99,10.8,10.8,30.18
1000865416488,11151185,8/1/16,SEM,Product Listing Ads,No Coupon,1,New,Y,1,0,0,5.99,0,5.99,4.99,0,0,10.98
1001035906088,11148796,8/1/16,SEM,Product Listing Ads,N,1,New,N,1,1,0,27.99,61.6,89.59,24.99,38.4,38.4,114.58
1000090999399,11149874,8/1/16,SEO,Organic,N,1,New,Y,5,0,0,28.85,0,28.85,12.95,8.1,8.1,41.8
1000475494822,11150938,8/1/16,SEO,Organic,N,1,New,N,1,1,1,27.99,66.5,94.49,19.99,40.5,40.5,114.48
1000645329062,8233705,8/1/16,SEO,Organic,N,2,Repeat,N,1,0,0,16.44,0,16.44,4.99,7.04,7.04,21.43
1001588142951,11148869,8/1/16,SEO,Organic,N,1,New,Y,1,0,0,13.99,0,13.99,4.99,6,6,18.98
1002019011624,11156031,8/1/16,SEO,Organic,N,1,New,N,1,0,0,17.49,0,17.49,19.99,7.5,7.5,37.48
1000425171878,10477709,8/1/16,SEO,Satellite Sites,N,5,Repeat,Y,4,0,0,17.95,0,17.95,7.96,3,3,25.91
1000047356716,11151917,8/2/16,Direct to Site,No Referrer,Y,1,New,Y,1,0,0,74.99,0,74.99,9.99,25,34.99,74.99
1000480191339,11155372,8/2/16,Display,Retargeting,No Coupon,1,New,Y,4,0,0,21.96,0,21.96,7.96,0,0,29.92
1001030545259,11149942,8/2/16,Email,Triggered,N,1,New,N,1,1,1,89.59,136,225.59,59.99,174.4,174.4,285.58
1001643236908,11150339,8/2/16,Email,Triggered,No Coupon,4,Repeat,N,1,1,1,149.99,175,324.99,79.99,0,0,404.98
1000429894763,10649900,8/2/16,Other,Unknown Referrer,Y,2,Repeat,N,1,0,0,97.49,0,97.49,4.99,32.5,37.49,97.49
1001807653802,11155808,8/2/16,SEM,Paid Ads,No Coupon,1,New,Y,2,0,0,9.98,0,9.98,5.98,0,0,15.96
1000043988075,11154981,8/2/16,SEO,Organic,Y,1,New,N,1,1,0,41.24,50.25,91.49,19.99,30.5,50.49,91.49
1000259391914,11147629,8/2/16,SEO,Organic,Y,1,New,N,1,0,0,7.49,0,7.49,4.99,2.5,2.5,12.48
1001033188652,8512775,8/2/16,SEO,Organic,Y,3,Repeat,Y,4,0,0,38.45,0,38.45,7.96,12.5,12.5,46.41
1001039895210,8248653,8/2/16,SEO,Organic,Y,3,Repeat,N,1,0,0,59.99,0,59.99,4.99,20,24.99,59.99
1001198282603,11149482,8/2/16,SEO,Organic,Y,1,New,Y,3,0,0,25.22,0,25.22,6.969999,6.75,6.75,32.189999
1001582795434,8240501,8/2/16,SEO,Organic,Y,2,Repeat,N,1,0,0,26.24,0,26.24,4.99,8.75,8.75,31.23
1001593530219,11154960,8/2/16,SEO,Organic,Y,1,New,N,1,1,1,14.991501,22.498499,37.49,9.99,12.5,12.5,47.48
1000046705834,11154202,8/2/16,SEO,Satellite Sites,Y,1,New,N,2,0,0,44.98,0,44.98,5.98,15,15,50.96
1000050030640,9768238,8/3/16,Direct to Site,No Referrer,No Coupon,2,Repeat,Y,1,0,0,4.99,0,4.99,4.99,0,0,9.98
1000253406382,8236044,8/3/16,Direct to Site,No Referrer,Y,13,Repeat,N,1,0,0,22.49,0,22.49,19.99,7.5,7.5,42.48
1001796879534,11153984,8/3/16,Display,Retargeting,Y,1,New,N,1,0,0,22.49,0,22.49,4.99,7.5,7.5,27.48
1002014983342,8254036,8/3/16,Email,Campaign,Y,7,Repeat,N,1,0,0,112.49,0,112.49,4.99,37.5,42.49,112.49
1000260047215,11154590,8/3/16,Email,Triggered,Y,1,New,N,1,0,0,56.24,0,56.24,4.99,18.75,23.74,56.24
1000089644911,1833513,8/3/16,SEM,Paid Ads,Y,2,Repeat,N,2,1,1,210.73,70.5,281.23,29.98,93.75,123.73,281.23
1000268165038,10189754,8/3/16,SEM,Paid Ads,Y,5,Repeat,N,1,1,0,20.99,67.5,88.49,24.99,29.5,54.49,88.49
1000813734830,11153119,8/3/16,SEM,Paid Ads,Y,1,New,Y,2,0,0,84.47,0,84.47,5.98,27.5,33.48,84.47
1000486234030,8263327,8/3/16,SEM,Product Listing Ads,Y,5,Repeat,Y,5,0,0,25.7,0,25.7,21.95,5.25,5.25,47.65
1000650703022,11154849,8/3/16,SEM,Product Listing Ads,Y,1,New,N,1,0,0,18.74,0,18.74,4.99,6.25,6.25,23.73
1000264778796,11153328,8/3/16,SEO,Organic,No Coupon,1,New,N,1,0,0,39.99,0,39.99,4.99,0,0,44.98
1000429864110,8066191,8/3/16,SEO,Organic,Y,5,Repeat,N,1,0,0,44.99,0,44.99,4.99,15,15,49.98
1000480886068,11153278,8/4/16,Direct to Site,No Referrer,No Coupon,1,New,Y,2,0,0,11.98,0,11.98,5.98,0,0,17.96
1000254074802,10840486,8/4/16,Email,Campaign,Y,2,Repeat,N,3,0,0,176.22,0,176.22,17.97,58.75,58.75,194.19
1000477530739,11152581,8/4/16,Email,Triggered,N,1,New,Y,3,0,0,16.47,0,16.47,6.969999,3.5,3.5,23.439999
1000809728371,11149934,8/4/16,Other,Unknown Referrer,Y,1,New,N,1,0,0,29.99,0,29.99,4.99,10,10,34.98
1000264136819,11152351,8/4/16,SEM,Paid Ads,No Coupon,1,New,Y,1,0,0,24.99,0,24.99,4.99,0,0,29.98
1000485569907,1833513,8/4/16,SEM,Paid Ads,Y,3,Repeat,N,1,1,1,26.24,71.25,97.49,9.99,32.5,42.49,97.49
1000819117490,8221664,8/4/16,SEM,Paid Ads,Y,8,Repeat,N,1,0,0,25.3,0,25.3,0.99,8.43,8.43,26.29
1000435264371,11155467,8/4/16,SEM,Product Listing Ads,Y,1,New,N,1,1,1,37.49,180,217.49,49.99,72.5,72.5,267.48
1002015656244,11150628,8/4/16,SEM,Product Listing Ads,Y,1,New,N,1,0,0,14.99,0,14.99,4.99,5,5,19.98
1000094306675,11148683,8/4/16,SEO,Organic,No Coupon,1,New,Y,2,0,0,14.98,0,14.98,5.98,0,0,20.96
1000866098035,11153358,8/4/16,SEO,Organic,Y,1,New,Y,4,0,0,21.46,0,21.46,7.96,5.5,5.5,29.42
1001802917747,11151405,8/4/16,SEO,Organic,Y,1,New,Y,3,0,0,29.22,0,29.22,6.969999,9.75,9.75,36.189999
1001425775479,11164650,8/5/16,Direct to Site,No Referrer,Y,1,New,N,5,0,0,112.45,0,112.45,8.95,37.5,46.45,112.45
1001584827062,11031720,8/5/16,Direct to Site,No Referrer,Y,3,Repeat,N,2,1,0,111.48,52.5,163.98,29.98,22,51.98,163.98
1000649999672,9516242,8/5/16,Email,Campaign,Y,3,Repeat,Y,2,2,0,14.983754,44.996246,59.98,19.98,20,39.98,59.98
1001639881528,11031720,8/5/16,Email,Transactional,Y,4,Repeat,Y,2,2,0,33.832178,100.397822,134.23,29.98,42.75,72.73,134.23
1000038636214,11041435,8/5/16,Email,Triggered,Y,4,Repeat,Y,3,0,0,91.22,0,91.22,6.969999,28.75,35.719999,91.22
1001204945334,11160107,8/5/16,SEM,Paid Ads,Y,1,New,Y,5,0,0,45.7,0,45.7,8.95,15.25,15.25,54.65
1001637168310,9145169,8/5/16,SEM,Paid Ads,Y,2,Repeat,Y,13,0,0,70.86,0,70.86,20.870005,19,39.870005,70.86
1000641960567,11160812,8/5/16,SEO,Organic,No Coupon,1,New,Y,1,0,0,3.99,0,3.99,4.99,0,0,8.98
1000813083704,11158696,8/5/16,SEO,Organic,Y,1,New,Y,1,0,0,5.24,0,5.24,4.99,1.75,1.75,10.23
1001029151607,80105,8/5/16,SEO,Organic,Y,1,New,Y,3,0,0,24.72,0,24.72,6.969999,8.25,8.25,31.689999
1001643215160,11165439,8/5/16,SEO,Satellite Sites,Y,1,New,Y,11,0,0,63.39,0,63.39,18.890003,7,25.890003,63.39
1001413690617,3867227,8/6/16,Direct to Site,No Referrer,No Coupon,2,Repeat,Y,1,1,0,9.990002,29.999998,39.99,9.99,0,0,49.98
1001205006459,678468,8/6/16,Other,No Data,No Coupon,2,Repeat,Y,2,2,0,24.98,20.99,45.97,49.98,0,0,95.95
1000254026619,11160269,8/6/16,SEM,Paid Ads,No Coupon,1,New,Y,1,0,0,3.99,0,3.99,4.99,0,0,8.98
1000813048699,2500569,8/6/16,SEM,Paid Ads,Y,4,Repeat,Y,2,0,0,58.48,0,58.48,5.98,0,5.98,58.48
1001632445307,8229749,8/6/16,SEM,Paid Ads,No Coupon,20,Repeat,Y,2,0,0,13.48,0,13.48,9.98,0,0,23.46
1002018343354,11159268,8/6/16,SEM,Paid Ads,Y,1,New,N,3,0,0,49.98,0,49.98,5.98,0,5.98,49.98
1000088299324,11164579,8/6/16,SEO,Organic,No Coupon,1,New,Y,4,0,0,13.96,0,13.96,7.96,0,0,21.92
1000427207866,11160235,8/6/16,SEO,Organic,No Coupon,1,New,Y,1,0,0,12.99,0,12.99,4.99,0,0,17.98
1000475503483,11029886,8/6/16,SEO,Organic,No Coupon,2,Repeat,Y,1,0,0,3.49,0,3.49,4.99,0,0,8.48
1000858010810,9030729,8/6/16,SEO,Organic,Y,3,Repeat,N,2,0,0,129.98,0,129.98,5.98,0,5.98,129.98
1001207649915,4041727,8/6/16,SEO,Organic,Y,3,Repeat,N,1,0,0,69.99,0,69.99,4.99,0,4.99,69.99
1001422393727,11164843,8/7/16,Affiliates & Partners,Networks,N,1,New,N,1,0,0,230.99,0,230.99,9.99,154,154,240.98
1000650012799,11159520,8/7/16,Direct to Site,No Referrer,N,2,Repeat,N,1,1,1,4.99,30,34.99,7.99,35,35,42.98
1001419082048,11165457,8/7/16,Direct to Site,No Referrer,No Coupon,1,New,Y,1,0,0,4.99,0,4.99,13.99,0,0,18.98
1002015018430,10550226,8/7/16,Direct to Site,No Referrer,N,8,Repeat,Y,4,0,0,30.96,0,30.96,7.96,14,14,38.92
1002029104318,10550226,8/7/16,Direct to Site,No Referrer,No Coupon,7,Repeat,Y,1,0,0,3.99,0,3.99,4.99,0,0,8.98
1000648636606,10960307,8/7/16,Email,Campaign,N,9,Repeat,Y,6,0,0,49.94,0,49.94,51.940002,36,36,101.880002
1000809697726,11105792,8/7/16,Email,Campaign,Y,2,Repeat,Y,1,1,0,6.192025,55.797975,61.99,19.99,18,37.99,61.99
